totalAssets,tangibleAssets,intangibleAssets,netRevenue,profitBeforeTaxes,profitAfterTaxes,inventory,liabilities,cashAndCashEquivalents,equity,shorttermLiabilities,longtermLiabilities,costPrice,fixedAssetsDepreciation,lendingCost,shorttermBorrowingsFinancialLeases,longtermBorrowingsFinancialLeases,year,quarter
343261024886.0,82109839833.0,5759124139.0,203432849967.0,981199086.0,981199086.0,115822212688.0,221656268434.0,4125906576.0,121604756452.0,218970060768.0,2686207666.0,179119811729.0,2604320287.0,2928029126.0,193991178993.0,0,2021,1
384870341341.0,79667429921.0,5702858783.0,242162167664.0,1877570785.0,1824595144.0,129404730241.0,261230689100.0,5732747955.0,123639652241.0,258544481434.0,2686207666.0,218901369415.0,2627969381.0,3767153757.0,226473893094.0,0,2021,2
329260959716.0,77130967427.0,5662515526.0,212165507666.0,-54685396.0,-60102063.0,99753362162.0,205678505259.0,3773028930.0,123582454457.0,202965202634.0,2713302625.0,191172565874.0,2576805751.0,3393960132.0,179244260181.0,0,2021,3
329613973586.0,74627938676.0,5622172267.0,215485327933.0,-8397360030.0,-8396347662.0,93030779887.0,214427866790.0,9347990683.0,115186106796.0,211772329795.0,2655536995.0,188729795867.0,2543372010.0,2983691830.0,177184680008.0,0,2021,4
383077233923.0,72166132281.0,5581829008.0,203390421438.0,1901136653.0,1851213307.0,143707052232.0,266062266013.0,3922376765.0,117014967910.0,263394951005.0,2667315008.0,181368382565.0,2502149655.0,3570925919.0,235497929262.0,0,2022,1
335032422224.0,69706778043.0,5541485749.0,285409377668.0,1059593320.0,833171714.0,91169906914.0,217184282600.0,5370850451.0,117848139624.0,214228877398.0,2955405202.0,254845041609.0,2499697496.0,3722831299.0,195495673645.0,0,2022,2
307112982213.0,67252199338.0,5501142490.0,144758484224.0,1878141231.0,1595070802.0,96826755309.0,187669771786.0,6478625538.0,119443210427.0,185043564120.0,2626207666.0,123419006356.0,2503391615.0,3084208811.0,167804935000.0,2626207666.0,2022,3
307112982213.0,67252199338.0,5501142490.0,144758484224.0,1878141231.0,1595070802.0,96826755309.0,187669771786.0,6478625538.0,119443210427.0,185043564120.0,2626207666.0,123419006356.0,2503391615.0,3084208811.0,167804935000.0,2626207666.0,2022,4
