totalAssets,tangibleAssets,intangibleAssets,netRevenue,profitBeforeTaxes,profitAfterTaxes,inventory,liabilities,cashAndCashEquivalents,equity,shorttermLiabilities,longtermLiabilities,costPrice,fixedAssetsDepreciation,lendingCost,shorttermBorrowingsFinancialLeases,longtermBorrowingsFinancialLeases,year,quarter
71051312281.0,7946874293.0,66666668.0,40980324114.0,0,3442930740.0,21184643938.0,9097446363.0,8414141338.0,61953865918.0,9097446363.0,0,32985828013.0,0,0,0,0,2021,1
74407482037.0,6970471379.0,60416669.0,38049762181.0,0,3325478493.0,24570531063.0,10846363818.0,12327615854.0,63561118219.0,10846363818.0,0,30809707523.0,0,0,0,0,2021,2
75096571163.0,6020961677.0,54166670.0,14850044341.0,0,1195918588.0,20655792196.0,10339534356.0,12409745632.0,64757036807.0,10339534356.0,0,12699740777.0,0,0,0,0,2021,3
77280752402.0,5100793941.0,47916667.0,45673326170.0,0,10141895683.0,26234656607.0,5441554912.0,33791919496.0,71839197490.0,5441554912.0,0,37201169850.0,0,0,0,0,2021,4
81975327413.0,9468628810.0,41666668.0,44947830597.0,0,3107184714.0,29972412272.0,7953319705.0,8032232801.0,74022007708.0,7953319705.0,0,37624035944.0,0,0,0,0,2022,1
82155470132.0,8505454424.0,35416669.0,41460202946.0,0,1988459966.0,27407875705.0,11375314809.0,17288142992.0,70780155323.0,11375314809.0,0,35975066660.0,0,0,0,0,2022,2
81935612649.0,7595052584.0,29166670.0,43382172608.0,0,1076434491.0,24575314219.0,10249052695.0,19658044341.0,71686559954.0,10249052695.0,0,38395530763.0,0,0,0,0,2022,3
