totalAssets,tangibleAssets,intangibleAssets,netRevenue,profitBeforeTaxes,profitAfterTaxes,inventory,liabilities,cashAndCashEquivalents,equity,shorttermLiabilities,longtermLiabilities,costPrice,fixedAssetsDepreciation,lendingCost,shorttermBorrowingsFinancialLeases,longtermBorrowingsFinancialLeases,year,quarter
396915916725.0,47522105104.0,7648295979.0,59159455415.0,9697446089.0,7713883336.0,71889581679.0,148272991631.0,7366741416.0,248642925094.0,148133491631.0,139500000.0,37840947852.0,3908196865.0,624295364.0,71743756134.0,0,2021,1
499498740315.0,72754129048.0,7624332579.0,125740367424.0,431342769.0,-37889813.0,89836257207.0,250893705034.0,31379333809.0,248605035281.0,220036365034.0,30857340000.0,111537984672.0,1562934269.0,1187131234.0,71050565400.0,30717840000.0,2021,2
641236805706.0,87782703133.0,7778411053.0,270360665244.0,29586190199.0,23667882159.0,142546260748.0,368963888266.0,18099864373.0,272272917440.0,341856548266.0,27107340000.0,229319899463.0,4671879928.0,1706245852.0,85987434035.0,26967840000.0,2021,3
464528505727.0,84008649574.0,7748107981.0,180455634309.0,-14512084694.0,-14305617495.0,103020178537.0,206561205782.0,7636439142.0,257967299945.0,162064298726.0,44496907056.0,171633367251.0,5102009817.0,1363456009.0,33764850336.0,44496907056.0,2021,4
475889060907.0,80234596026.0,7730463919.0,128447995941.0,3925585902.0,2041612609.0,104507867329.0,213304323786.0,14573933566.0,262584737121.0,162529501087.0,50774822699.0,115339697947.0,5089350796.0,1493833719.0,69188409095.0,50374822699.0,2022,1
444475536943.0,76139644881.0,7712819857.0,61545531679.0,-862429557.0,373519456.0,100487765028.0,181909562021.0,19517377049.0,262565974922.0,141136265186.0,40773296835.0,60345071806.0,5070017687.0,1820150910.0,77616154542.0,40373296835.0,2022,2
447456468833.0,106579367809.0,9298304128.0,68995802676.0,-862429557.0,137069799.0,91207356404.0,184753424112.0,19517377049.0,262703044721.0,143796729910.0,40956694202.0,59254384620.0,5070017687.0,1461280128.0,93147979738.0,40373296835.0,2022,3
447456468833.0,106579367809.0,9298304128.0,68995802676.0,-862429557.0,137069799.0,91207356404.0,184753424112.0,19517377049.0,262703044721.0,143796729910.0,40956694202.0,59254384620.0,5070017687.0,1461280128.0,93147979738.0,40373296835.0,2022,4
