totalAssets,tangibleAssets,intangibleAssets,netRevenue,profitBeforeTaxes,profitAfterTaxes,inventory,liabilities,cashAndCashEquivalents,equity,shorttermLiabilities,longtermLiabilities,costPrice,fixedAssetsDepreciation,lendingCost,shorttermBorrowingsFinancialLeases,longtermBorrowingsFinancialLeases,year,quarter
845016020282.0,73485614917.0,4336218206.0,147324194225.0,1370165695.0,-316522628.0,393885675401.0,608817685912.0,33461728616.0,236148334370.0,589315088912.0,19502597000.0,101117675539.0,-1971745702.0,6203698927.0,391952253260.0,19372097000.0,2021,1
760002551070.0,46634891817.0,4369220336.0,154373881445.0,3127712600.0,4132030683.0,369304924283.0,569897723107.0,30714567142.0,190054827963.0,550686036107.0,19211687000.0,119151287719.0,6547462457.0,5879004758.0,368149957514.0,19062187000.0,2021,2
737218826029.0,49095636165.0,4312407473.0,134593807374.0,290186240.0,143853111.0,364894741081.0,547517048674.0,16851439838.0,189651777355.0,523465271674.0,24051777000.0,94647573654.0,1451380631.0,5065229320.0,357914299850.0,23902277000.0,2021,3
802457635522.0,50136549548.0,4269962877.0,174898048369.0,17018290540.0,14127256467.0,399994176920.0,601090573041.0,18962837395.0,201317062481.0,583173706041.0,17916867000.0,112727514224.0,-379129395.0,6213070001.0,365481979360.0,17779367000.0,2021,4
797861797194.0,52106734394.0,4230177109.0,144831662497.0,4569436561.0,3694729767.0,427919280111.0,603612966073.0,8901006762.0,194198831121.0,579033028895.0,24579937178.0,99821301225.0,1271486704.0,5479775781.0,361802473778.0,23540341534.0,2022,1
777459111559.0,56222423327.0,4190391341.0,173395892112.0,31504383383.0,22737214244.0,391956307375.0,561588500565.0,8252805342.0,215820610994.0,545919251413.0,15669249152.0,123540762967.0,2130808205.0,6064058539.0,383100482728.0,14629653508.0,2022,2
751834799543.0,54668249027.0,4150605572.0,203232906997.0,7367567750.0,5865802566.0,345488383778.0,531206995971.0,15079465986.0,220577803572.0,513762507343.0,17444488628.0,127899340165.0,2099800507.0,6845676269.0,362253310245.0,16404892984.0,2022,3
751834799543.0,54668249027.0,4150605572.0,203232906997.0,7367567750.0,5865802566.0,345488383778.0,531206995971.0,15079465986.0,220577803572.0,513762507343.0,17444488628.0,127899340165.0,2099800507.0,6845676269.0,362253310245.0,16404892984.0,2022,4
