totalAssets,tangibleAssets,intangibleAssets,netRevenue,profitBeforeTaxes,profitAfterTaxes,inventory,liabilities,cashAndCashEquivalents,equity,shorttermLiabilities,longtermLiabilities,costPrice,fixedAssetsDepreciation,lendingCost,shorttermBorrowingsFinancialLeases,longtermBorrowingsFinancialLeases,year,quarter
11379498939170.0,5803250529860.0,1409423832.0,1716779969614.0,234162736694.0,136411466561.0,142305232444.0,4925851589179.0,1619840647280.0,6453647349991.0,2298337125511.0,2627514463668.0,1459109170260.0,197396820436.0,30329788097.0,621232476308.0,2189728148968.0,2021,1
12309237497441.0,6091522744387.0,1277687650.0,1894001560222.0,334074337921.0,241417855711.0,141597255676.0,5897808015680.0,1461378367826.0,6411429481761.0,2686818686757.0,3210989328923.0,1512524716423.0,195638151901.0,26283998072.0,788815897436.0,2561371367215.0,2021,2
12984835853552.0,7119089401755.0,1081849162.0,1679694222010.0,198377078594.0,94300394629.0,149294074789.0,6345805179162.0,1574770666120.0,6639030674390.0,2998563889324.0,3347241289838.0,1397376175155.0,231462262175.0,42705598492.0,661000098924.0,2738243533225.0,2021,3
12436956161678.0,6974737026186.0,890074555.0,2080390554137.0,282976143752.0,196810243767.0,141924643400.0,5482574642435.0,1349418027835.0,6954381519243.0,2483494177237.0,2999080465198.0,1751754586511.0,305272742339.0,43234606861.0,776554285393.0,2464797804773.0,2021,4
12820961509266.0,6990592354288.0,698299948.0,2021670305561.0,239286589676.0,152523876241.0,149537480877.0,5658386166695.0,1469903937851.0,7162575342571.0,2426751673783.0,3231634492912.0,1730214242868.0,279568336336.0,43339646432.0,822729707319.0,2691564407942.0,2022,1
13699982394366.0,7568735665123.0,424329844.0,2256738212101.0,314764855208.0,207100275829.0,176977894002.0,6382330710707.0,1782514067931.0,7317651683659.0,2906284486911.0,3476046223796.0,1816897806829.0,293936282002.0,49124351188.0,913789626328.0,2952236161833.0,2022,2
14250132318525.0,7662380792380.0,243254123.0,2330409323175.0,481084270121.0,270795652806.0,165109036818.0,6615341979395.0,1803900871310.0,7634790339130.0,2967066902579.0,3648275076816.0,1915674928626.0,312692448273.0,69491674597.0,939484965310.0,3055972298369.0,2022,3
14250132318525.0,7662380792380.0,243254123.0,2330409323175.0,481084270121.0,270795652806.0,165109036818.0,6615341979395.0,1803900871310.0,7634790339130.0,2967066902579.0,3648275076816.0,1915674928626.0,312692448273.0,69491674597.0,939484965310.0,3055972298369.0,2022,4
