totalAssets,tangibleAssets,intangibleAssets,netRevenue,profitBeforeTaxes,profitAfterTaxes,inventory,liabilities,cashAndCashEquivalents,equity,shorttermLiabilities,longtermLiabilities,costPrice,fixedAssetsDepreciation,lendingCost,shorttermBorrowingsFinancialLeases,longtermBorrowingsFinancialLeases,year,quarter
11929010926935.0,1747367346734.0,1691735549910.0,1680073942947.0,56596182999.0,22406501758.0,1586843320482.0,5840519733965.0,2676966884678.0,6088491192970.0,4328358498282.0,1512161235683.0,1304649623639.0,93331964524.0,53753680090.0,3368957195625.0,1248776150690.0,2021,1
12148583033269.0,1705690971250.0,1667872099953.0,2167003272130.0,115359247366.0,60316843040.0,2384449360587.0,5908524625519.0,3156885498978.0,6240058407750.0,4400801320752.0,1507723304767.0,1870084377703.0,100685458296.0,60090407006.0,3423974105019.0,1247457416030.0,2021,2
11761501250768.0,1650592186933.0,1647290592143.0,2554707868931.0,77901739840.0,38700165847.0,2229615341017.0,5484183538338.0,2460135399351.0,6277317712430.0,4061932651611.0,1422250886727.0,2087311306482.0,72643566761.0,53142237751.0,2775071023147.0,1164389657094.0,2021,3
15126798754618.0,1721197639787.0,1680861045097.0,3570700787282.0,308098897129.0,173908375585.0,2591910503199.0,7547506377317.0,2719612139056.0,7579292377301.0,6096004664698.0,1451501712619.0,2861756441979.0,480537998397.0,57426133332.0,3853571547868.0,1152802872246.0,2021,4
15195007213537.0,1644579331241.0,1589129226837.0,2948553175743.0,210449085136.0,77283625255.0,2583013138384.0,7534579395094.0,5560574789234.0,7660427818443.0,6128950112778.0,1405629282316.0,2442756969036.0,93215279565.0,61539706518.0,4571931475355.0,1123021076206.0,2022,1
13691786398973.0,1747716181742.0,1570810089728.0,3222874917721.0,254509564492.0,99115363594.0,2977474382757.0,6493439058778.0,2598219500490.0,7198347340195.0,5117405245057.0,1376033813721.0,2546894693550.0,110723495876.0,77939561141.0,3365699060183.0,1128106298718.0,2022,2
14264406873665.0,1981574326280.0,1555101695025.0,3584836550077.0,177063815748.0,55475367941.0,3242252752810.0,6972459949227.0,2042381163466.0,7291946924438.0,6723127044417.0,249332904810.0,2920200967136.0,121637598726.0,44764171322.0,4668366992305.0,2787000000.0,2022,3
14264406873665.0,1981574326280.0,1555101695025.0,3584836550077.0,177063815748.0,55475367941.0,3242252752810.0,6972459949227.0,2042381163466.0,7291946924438.0,6723127044417.0,249332904810.0,2920200967136.0,121637598726.0,44764171322.0,4668366992305.0,2787000000.0,2022,4
